time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
425808.370375	93.362396	0.016189	5.767193	166
425809.451011	75.482277	0.016164	4.669892	167
425810.466936	92.443153	0.016123	5.733618	168
425811.561363	75.182541	0.016187	4.644734	169
425812.565693	97.359200	0.016180	6.017345	170
425813.645247	81.000526	0.016158	5.012902	171
425814.662243	98.960258	0.016148	6.128374	172
425815.698000	97.713425	0.016147	6.051655	173
425816.759528	99.397690	0.016160	6.150998	174
425817.807856	93.628967	0.016156	5.795463	175
425818.848505	99.460274	0.016176	6.148800	176
425819.879820	96.313782	0.016174	5.954941	177
425820.964380	92.835785	0.016146	5.749666	178
425822.001310	93.914307	0.016147	5.816159	179
425823.050026	94.117218	0.016159	5.824508	180
425824.098934	95.398407	0.016168	5.900443	181
425825.147497	102.986732	0.016179	6.365654	182
425826.171535	101.756332	0.016143	6.303584	183
425827.245403	108.768791	0.016141	6.738464	184
425828.293067	110.043465	0.016154	6.812248	185
425829.341982	116.824371	0.016197	7.212793	186
425830.402957	104.387512	0.016165	6.457574	187
425831.450229	126.706078	0.016141	7.850187	188
425832.497750	106.369301	0.016147	6.587437	189
425833.536218	122.232391	0.016169	7.559546	190
425834.584778	120.644997	0.016173	7.459570	191
425835.646074	108.545502	0.016136	6.726972	192
425836.703913	88.641663	0.016140	5.491960	193
425837.740332	114.187927	0.016148	7.071183	194
425838.781193	117.158310	0.016163	7.248489	195
